time,xcenter,ycenter
15.59999999999996,918.3015441894531,258.4082489013672
15.69999999999996,918.8843688964844,259.1723098754883
15.79999999999996,919.26123046875,260.5115737915039
15.89999999999996,919.8338012695312,261.55016326904297
15.99999999999996,920.7731018066406,262.58301544189453
16.09999999999996,921.0661010742188,264.4767532348633
16.19999999999996,921.84619140625,265.8965072631836
16.29999999999996,922.2715759277344,266.9533004760742
16.399999999999963,922.8594055175781,268.2614059448242
16.499999999999964,923.3567199707031,269.80592346191406
16.599999999999966,924.2567749023438,271.0147018432617
16.699999999999967,924.4647827148438,272.40342712402344
16.79999999999997,925.2340087890625,273.6927947998047
16.89999999999997,925.7574462890625,275.0271530151367
16.99999999999997,926.4676208496094,276.1415786743164
17.099999999999973,927.2059020996094,277.5898208618164
17.199999999999974,928.0001220703125,279.72198486328125
17.299999999999976,928.5928955078125,280.7501907348633
17.399999999999977,929.2276611328125,282.1993713378906
17.49999999999998,929.9652099609375,284.05516052246094
17.59999999999998,931.1195678710938,285.6110153198242
17.69999999999998,931.1919250488281,287.25891876220703
17.799999999999983,932.0307922363281,288.29808044433594
17.899999999999984,932.7782592773438,289.5788269042969
17.999999999999986,933.8526000976562,290.76049041748047
18.099999999999987,934.3528747558594,292.2150344848633
18.19999999999999,935.3726501464844,293.03192138671875
18.29999999999999,936.9828186035156,294.2265167236328
18.39999999999999,937.6478576660156,295.55633544921875
18.499999999999993,938.3245849609375,296.87266540527344
18.599999999999994,939.2703247070312,298.391845703125
18.699999999999996,940.21435546875,299.4663619995117
18.799999999999997,941.3131408691406,300.60921478271484
18.9,942.02880859375,301.6894760131836
19.0,943.3806762695312,302.62062072753906
19.1,944.7696533203125,303.6455078125
19.200000000000003,945.8914184570312,304.82818603515625
19.300000000000004,947.7031860351562,306.0702133178711
19.400000000000006,949.2706604003906,307.3421401977539
19.500000000000007,950.0624694824219,308.44679260253906
19.60000000000001,951.4763488769531,309.5703430175781
19.70000000000001,953.0676879882812,310.769775390625
19.80000000000001,954.9259338378906,312.0790557861328
19.900000000000013,956.070068359375,313.0065460205078
20.000000000000014,957.6180725097656,314.27403259277344
20.100000000000016,959.1734313964844,315.36602783203125
20.200000000000017,961.1370544433594,316.4790344238281
20.30000000000002,962.3399658203125,317.65733337402344
20.40000000000002,963.7366333007812,318.6667938232422
20.50000000000002,965.824462890625,320.0299987792969
20.600000000000023,967.4279479980469,321.44444274902344
20.700000000000024,968.8974304199219,322.62049865722656
20.800000000000026,969.9988098144531,323.65606689453125
20.900000000000027,971.80078125,324.8545684814453
21.00000000000003,973.607177734375,326.00010681152344
21.10000000000003,975.1883850097656,327.4980163574219
21.20000000000003,976.5381469726562,328.6582946777344
21.300000000000033,978.0618591308594,329.91790771484375
21.400000000000034,979.8615112304688,331.19386291503906
21.500000000000036,981.55810546875,332.5760040283203
21.600000000000037,982.9434814453125,333.7429656982422
21.70000000000004,984.4802856445312,334.900390625
21.80000000000004,986.3931579589844,336.0642852783203
21.90000000000004,987.739013671875,337.69842529296875
22.000000000000043,989.4702453613281,339.05397033691406
22.100000000000044,990.9608459472656,340.71624755859375
22.200000000000045,992.8563232421875,342.25221252441406
22.300000000000047,994.7424621582031,343.49766540527344
22.40000000000005,996.2068176269531,345.06243896484375
22.50000000000005,998.0684814453125,346.2398986816406
22.60000000000005,999.5509948730469,347.9613952636719
22.700000000000053,1001.4690856933594,349.4549560546875
22.800000000000054,1003.0116882324219,351.15301513671875
22.900000000000055,1004.6506958007812,352.9569854736328
23.000000000000057,1005.8483276367188,354.1115417480469
23.10000000000006,1007.5769348144531,355.99993896484375
23.20000000000006,1009.0675964355469,357.2596435546875
23.30000000000006,1010.1835021972656,358.7301788330078
23.400000000000063,1011.7250671386719,360.41664123535156
23.500000000000064,1013.2302551269531,362.05870056152344
23.600000000000065,1014.7662048339844,363.7649230957031
23.700000000000067,1016.9999694824219,366.02232360839844
23.800000000000068,1018.4083557128906,366.9047546386719
23.90000000000007,1020.0088195800781,368.88084411621094
24.00000000000007,1021.3876953125,369.8376007080078
24.100000000000072,1023.0230712890625,372.4080047607422
24.200000000000074,1024.6849365234375,374.41175842285156
24.300000000000075,1025.8337707519531,376.161376953125
24.400000000000077,1027.4844360351562,377.76580810546875
24.500000000000078,1028.845458984375,379.40272521972656
24.60000000000008,1030.196044921875,380.92454528808594
24.70000000000008,1031.3386535644531,382.78675842285156
24.800000000000082,1033.1463012695312,384.75347900390625
24.900000000000084,1034.5547790527344,386.67543029785156
25.000000000000085,1035.9124755859375,388.458984375
25.100000000000087,1037.3215942382812,390.79371643066406
25.200000000000088,1038.6998901367188,392.1953887939453
25.30000000000009,1039.7794494628906,393.7080535888672
25.40000000000009,1040.8861999511719,395.17857360839844
25.500000000000092,1042.29150390625,397.3614807128906
25.600000000000094,1043.48046875,398.66107177734375
25.700000000000095,1044.97265625,400.68601989746094
25.800000000000097,1046.5613403320312,402.2251281738281
25.900000000000098,1048.2086181640625,404.7876892089844
26.0000000000001,1049.9552917480469,406.8583679199219
26.1000000000001,1051.0914611816406,408.60052490234375
26.200000000000102,1052.197021484375,410.03643798828125
26.300000000000104,1053.670654296875,411.91111755371094
26.400000000000105,1054.990966796875,413.5958251953125
26.500000000000107,1056.3360900878906,415.08428955078125
26.600000000000108,1057.8255310058594,416.8498840332031
26.70000000000011,1059.2825927734375,418.3385925292969
26.80000000000011,1059.8776550292969,419.7660675048828
26.900000000000112,1061.0704345703125,421.1650085449219
27.000000000000114,1062.5309448242188,422.67822265625
27.100000000000115,1064.0314331054688,423.9441833496094
27.200000000000117,1064.9737243652344,425.62330627441406
27.300000000000118,1066.0995788574219,427.3292541503906
27.40000000000012,1067.1500854492188,428.7622833251953
27.50000000000012,1068.2618103027344,430.1780548095703
27.600000000000122,1069.6144104003906,431.74761962890625
27.700000000000124,1070.5997314453125,433.10401916503906
27.800000000000125,1071.7236938476562,434.5799865722656
27.900000000000126,1073.1031799316406,435.67665100097656
28.000000000000128,1073.9142456054688,436.8108215332031
28.10000000000013,1074.9356079101562,438.0491027832031
28.20000000000013,1075.8359069824219,438.95343017578125
28.300000000000132,1076.82666015625,440.56341552734375
28.400000000000134,1077.9037780761719,441.4347381591797
28.500000000000135,1079.7089538574219,442.6378173828125
28.600000000000136,1080.6042785644531,443.75457763671875
28.700000000000138,1081.4500732421875,444.9000549316406
28.80000000000014,1082.2118225097656,445.7117462158203
28.90000000000014,1083.3238830566406,447.0478820800781
29.000000000000142,1084.1556396484375,448.0310974121094
29.100000000000144,1085.0414123535156,449.0041198730469
29.200000000000145,1086.20458984375,449.84861755371094
29.300000000000146,1086.971435546875,450.6489715576172
29.400000000000148,1088.0475463867188,451.3931579589844
29.50000000000015,1088.7047119140625,452.2327423095703
29.60000000000015,1089.3529663085938,453.3927001953125
29.700000000000152,1090.0860595703125,454.1744689941406
29.800000000000153,1090.7842407226562,455.0309600830078
29.900000000000155,1091.7785034179688,455.61968994140625
30.000000000000156,1092.4170532226562,457.0145721435547
30.100000000000158,1093.021240234375,457.6927490234375
30.20000000000016,1094.1419067382812,458.4186706542969
30.30000000000016,1094.8675537109375,459.42364501953125
30.400000000000162,1095.5308227539062,460.67022705078125
30.500000000000163,1096.3072509765625,461.2606201171875
30.600000000000165,1097.0225219726562,462.06495666503906
30.700000000000166,1097.8972778320312,462.99627685546875
30.800000000000168,1098.7876586914062,463.3992919921875
30.90000000000017,1099.4375610351562,464.2770080566406
31.00000000000017,1099.8440551757812,464.6839141845703
31.100000000000172,1100.471923828125,465.16290283203125
31.200000000000173,1101.15283203125,465.26104736328125
31.300000000000175,1101.6300659179688,465.7134246826172
31.400000000000176,1102.236328125,466.1246643066406
31.500000000000178,1103.2218017578125,467.1915283203125
31.60000000000018,1103.5848999023438,467.7322082519531
31.70000000000018,1104.1284790039062,468.1328430175781
31.800000000000182,1104.4804077148438,468.1851043701172
31.900000000000183,1105.134765625,469.0133361816406
32.000000000000185,1105.6951904296875,469.53541564941406
32.100000000000186,1106.4620361328125,470.0409851074219
32.20000000000019,1107.1469116210938,470.48057556152344
32.30000000000019,1107.5292358398438,471.1537628173828
32.40000000000019,1107.8511962890625,471.7867889404297
32.50000000000019,1108.1749267578125,472.03269958496094
32.60000000000019,1108.1439208984375,472.7417449951172
32.700000000000195,1108.7279052734375,472.89508056640625
32.800000000000196,1109.802490234375,473.6832275390625
32.9000000000002,1110.193359375,474.4156036376953
33.0000000000002,1111.3724365234375,475.1512145996094
33.1000000000002,1111.8440551757812,476.20880126953125
33.2000000000002,1112.0547485351562,476.43626403808594
33.3000000000002,1112.4246826171875,476.6426696777344
33.400000000000205,1112.7681274414062,477.1918487548828
33.500000000000206,1113.1618041992188,477.91404724121094
33.60000000000021,1113.439208984375,478.28941345214844
33.70000000000021,1113.8875122070312,478.6080627441406
33.80000000000021,1114.288330078125,479.0029754638672
33.90000000000021,1114.959228515625,479.71763610839844
34.00000000000021,1115.26806640625,480.35687255859375
34.100000000000215,1115.6175537109375,481.03363037109375
34.200000000000216,1116.15966796875,481.6794891357422
34.30000000000022,1116.7714233398438,482.7318420410156
34.40000000000022,1117.8433227539062,482.4825897216797
34.50000000000022,1118.0376586914062,483.7628479003906
34.60000000000022,1118.5458374023438,484.0769348144531
34.70000000000022,1119.0750122070312,484.5124969482422
34.800000000000225,1119.909423828125,484.67962646484375
34.900000000000226,1120.60986328125,485.1505584716797
35.00000000000023,1120.801513671875,485.3975830078125
35.10000000000023,1122.1739501953125,485.59153747558594
35.20000000000023,1123.0094604492188,486.19981384277344
35.30000000000023,1123.1261596679688,486.6907653808594
35.40000000000023,1124.4588623046875,487.4593048095703
35.500000000000234,1124.721435546875,487.4164276123047
35.600000000000236,1125.8836669921875,488.0094757080078
35.70000000000024,1126.6710815429688,488.0528106689453
35.80000000000024,1127.86376953125,489.083251953125
35.90000000000024,1128.809326171875,489.02671813964844
36.00000000000024,1130.0184936523438,489.2333679199219
36.10000000000024,1130.8920288085938,489.2144470214844
36.200000000000244,1131.955322265625,489.50555419921875
36.300000000000246,1132.959716796875,490.1034698486328
36.40000000000025,1134.1832275390625,490.07054138183594
36.50000000000025,1135.2860107421875,490.7027130126953
36.60000000000025,1136.2691650390625,490.6879425048828
36.70000000000025,1137.6659545898438,490.9631805419922
36.80000000000025,1139.231201171875,491.1739807128906
36.900000000000254,1140.598876953125,491.0182647705078
37.000000000000256,1142.2313842773438,491.34033203125
37.10000000000026,1143.0097045898438,491.73252868652344
37.20000000000026,1144.5006103515625,491.54515075683594
37.30000000000026,1147.0437622070312,491.77989196777344
37.40000000000026,1148.3539428710938,492.51039123535156
37.50000000000026,1149.7693481445312,493.04583740234375
37.600000000000264,1150.6615600585938,493.6411590576172
37.700000000000266,1152.7744140625,494.2024230957031
37.80000000000027,1154.8407592773438,494.83876037597656
37.90000000000027,1155.9227294921875,495.24220275878906
38.00000000000027,1156.8558349609375,495.8277893066406
38.10000000000027,1158.4692993164062,496.2361602783203
38.20000000000027,1159.8211669921875,496.7954559326172
38.300000000000274,1161.0827026367188,496.04913330078125
38.400000000000276,1163.009521484375,496.00921630859375
38.50000000000028,1165.3671875,496.9904479980469
38.60000000000028,1166.753662109375,496.68902587890625
38.70000000000028,1168.5140380859375,497.374267578125
38.80000000000028,1169.5655517578125,496.7777099609375
38.90000000000028,1171.5333251953125,497.58326721191406
39.000000000000284,1173.7305297851562,497.5405731201172
39.100000000000286,1175.9209594726562,497.4866485595703
39.20000000000029,1177.8850708007812,497.8632049560547
39.30000000000029,1179.4910278320312,499.1451873779297
39.40000000000029,1181.3843994140625,499.37281799316406
39.50000000000029,1183.060791015625,499.72137451171875
39.60000000000029,1184.1568603515625,500.8924102783203
39.700000000000294,1186.1044311523438,500.8612365722656
39.800000000000296,1188.38134765625,501.30584716796875
39.9000000000003,1189.8963012695312,501.5753936767578
40.0000000000003,1190.9288940429688,501.74061584472656
40.1000000000003,1194.9735107421875,501.2605438232422
40.2000000000003,1197.2294921875,501.3092041015625
40.3000000000003,1199.3597412109375,500.9929962158203
40.400000000000304,1201.8968505859375,502.0279846191406
40.500000000000306,1203.9530029296875,502.0268859863281
40.60000000000031,1205.206298828125,501.9356994628906
40.70000000000031,1207.3485717773438,502.27374267578125
40.80000000000031,1209.9287719726562,501.75306701660156
40.90000000000031,1211.94677734375,502.40069580078125
41.00000000000031,1214.1014404296875,502.7717742919922
41.100000000000314,1216.6766357421875,502.53831481933594
41.200000000000315,1218.6986083984375,502.0973815917969
41.30000000000032,1220.623291015625,502.5070495605469
41.40000000000032,1222.9671630859375,502.3998260498047
41.50000000000032,1225.263671875,503.0139617919922
41.60000000000032,1227.7987060546875,502.8489532470703
41.70000000000032,1229.3991088867188,502.9355163574219
41.800000000000324,1231.0657348632812,503.1167755126953
41.900000000000325,1233.7139892578125,502.92529296875
42.00000000000033,1236.177978515625,503.0622100830078
42.10000000000033,1238.152099609375,503.07159423828125
42.20000000000033,1240.005615234375,502.8227081298828
42.30000000000033,1242.774658203125,502.23805236816406
42.40000000000033,1245.4242553710938,502.4121551513672
42.500000000000334,1247.7059936523438,502.65013122558594
42.600000000000335,1250.5186157226562,502.6949005126953
42.70000000000034,1252.484130859375,502.41017150878906
42.80000000000034,1254.9742431640625,501.99928283691406
42.90000000000034,1257.1716918945312,501.7325439453125
43.00000000000034,1259.9703979492188,501.4887390136719
43.10000000000034,1262.18115234375,501.6304626464844
43.200000000000344,1264.1819458007812,501.6666564941406
43.300000000000345,1266.5,501.39588928222656
43.40000000000035,1269.2303466796875,501.4587707519531
43.50000000000035,1272.1286010742188,501.4095916748047
43.60000000000035,1274.3768920898438,501.3369903564453
43.70000000000035,1276.49462890625,501.37408447265625
43.80000000000035,1278.5235595703125,501.51806640625
43.900000000000354,1281.293212890625,501.3012390136719
44.000000000000355,1284.4232177734375,500.8096923828125
44.10000000000036,1286.6859741210938,500.8016052246094
44.20000000000036,1289.3206787109375,500.8172912597656
44.30000000000036,1291.9476318359375,501.15252685546875
44.40000000000036,1294.8316040039062,501.08197021484375
44.50000000000036,1297.4573364257812,500.8851318359375
44.600000000000364,1299.8806762695312,500.8706970214844
44.700000000000365,1302.8080444335938,500.7021484375
44.80000000000037,1305.3726806640625,500.71954345703125
44.90000000000037,1308.7529296875,500.42274475097656
45.00000000000037,1311.010009765625,500.7279357910156
45.10000000000037,1313.2560424804688,500.2857360839844
45.20000000000037,1315.599609375,500.0464630126953
45.300000000000374,1318.8037109375,500.0369873046875
45.400000000000375,1321.3233032226562,500.06446838378906
45.50000000000038,1323.8628540039062,500.1693420410156
45.60000000000038,1326.5200805664062,500.16493225097656
45.70000000000038,1329.2996215820312,500.34715270996094
45.80000000000038,1332.5100708007812,499.715087890625
45.90000000000038,1334.6404418945312,499.45159912109375
46.000000000000384,1337.2197875976562,499.51368713378906
46.100000000000385,1339.5881958007812,499.72808837890625
46.20000000000039,1342.7880859375,499.56903076171875
46.30000000000039,1345.4437255859375,499.3208770751953
46.40000000000039,1348.2836303710938,499.19744873046875
46.50000000000039,1350.8182373046875,499.0384979248047
46.60000000000039,1353.4466552734375,499.21482849121094
46.700000000000394,1356.5739135742188,498.807373046875
46.800000000000395,1358.6219482421875,498.8086700439453
46.9000000000004,1360.9401245117188,498.65577697753906
47.0000000000004,1364.0086669921875,498.33375549316406
47.1000000000004,1366.7776489257812,498.43212890625
47.2000000000004,1369.2153930664062,498.424560546875
47.3000000000004,1371.8688354492188,497.96592712402344
47.400000000000404,1374.1533813476562,497.8719940185547
47.500000000000405,1377.1296997070312,497.7593688964844
47.600000000000406,1379.9056396484375,497.68499755859375
47.70000000000041,1382.7472534179688,497.3772888183594
47.80000000000041,1385.2098388671875,497.49790954589844
47.90000000000041,1388.2562866210938,496.99122619628906
48.00000000000041,1391.2633056640625,497.019775390625
48.10000000000041,1393.8257446289062,496.7829132080078
48.200000000000415,1396.4837036132812,496.7563018798828
48.300000000000416,1398.6653442382812,496.5364227294922
48.40000000000042,1401.6713256835938,496.8816223144531
48.50000000000042,1404.2387084960938,496.6257781982422
48.60000000000042,1407.2180786132812,496.768310546875
48.70000000000042,1409.6459350585938,496.53468322753906
48.80000000000042,1412.5568237304688,496.88189697265625
48.900000000000425,1415.8264770507812,496.9004364013672
49.000000000000426,1418.2366333007812,496.71360778808594
49.10000000000043,1420.4807739257812,496.7791748046875
49.20000000000043,1423.2799072265625,496.2230987548828
49.30000000000043,1426.3339233398438,496.16522216796875
49.40000000000043,1428.6762084960938,495.87083435058594
49.50000000000043,1431.6495971679688,496.1833038330078
49.600000000000435,1434.46826171875,496.11021423339844
49.700000000000436,1437.5086669921875,495.80738830566406
49.80000000000044,1441.0733032226562,495.6742706298828
49.90000000000044,1443.6312255859375,495.6868896484375
50.00000000000044,1446.3572387695312,495.45484924316406
50.10000000000044,1449.6268920898438,495.5883483886719
50.20000000000044,1453.0177612304688,494.9712371826172
50.300000000000445,1455.257080078125,494.73570251464844
50.400000000000446,1458.2062377929688,494.94970703125
50.50000000000045,1461.5963134765625,494.7641296386719
50.60000000000045,1464.740234375,494.7050018310547
50.70000000000045,1467.4116821289062,494.5771942138672
50.80000000000045,1470.0834350585938,494.5594787597656
50.90000000000045,1472.816650390625,494.0824432373047
51.000000000000455,1476.304931640625,493.8824157714844
51.100000000000456,1478.9349365234375,493.6221618652344
51.20000000000046,1481.752685546875,493.3974151611328
51.30000000000046,1484.4542236328125,493.16041564941406
51.40000000000046,1488.8877563476562,493.1999053955078
51.50000000000046,1491.15625,492.7852325439453
51.60000000000046,1493.4424438476562,493.08213806152344
51.700000000000465,1495.9296875,492.62603759765625
51.800000000000466,1499.1943969726562,492.6418151855469
51.90000000000047,1502.168701171875,492.5834045410156
52.00000000000047,1504.7225952148438,492.6273956298828
52.10000000000047,1506.953857421875,492.48052978515625
52.20000000000047,1510.033935546875,492.1676483154297
52.30000000000047,1512.6297607421875,492.089599609375
52.400000000000475,1514.88671875,491.89208984375
52.500000000000476,1517.5840454101562,491.6583251953125
52.60000000000048,1519.296630859375,491.83892822265625
52.70000000000048,1521.6157836914062,491.8631591796875
52.80000000000048,1523.4863891601562,491.71759033203125
52.90000000000048,1526.1558837890625,491.5211181640625
53.00000000000048,1528.0186767578125,491.4119415283203
53.100000000000485,1529.608642578125,491.61851501464844
53.200000000000486,1531.7078857421875,491.29026794433594
53.30000000000049,1533.7666625976562,491.33282470703125
53.40000000000049,1535.4827270507812,491.5811767578125
53.50000000000049,1537.1314086914062,491.4337921142578
53.60000000000049,1538.535400390625,491.57928466796875
53.70000000000049,1539.2494506835938,491.6495819091797
53.800000000000495,1540.0636596679688,491.6868896484375
53.900000000000496,1541.217529296875,491.6894226074219
54.0000000000005,1542.3297119140625,491.6578063964844
54.1000000000005,1542.9705200195312,492.37937927246094
54.2000000000005,1543.6170043945312,492.1087188720703
54.3000000000005,1543.8445434570312,491.6940460205078
54.4000000000005,1543.9767456054688,491.8113708496094
54.500000000000504,1543.7404174804688,491.99964904785156
54.600000000000506,1543.6341552734375,491.9801788330078
54.70000000000051,1542.96484375,492.1280517578125
54.80000000000051,1542.2590942382812,491.8321075439453
54.90000000000051,1541.6663208007812,492.20460510253906
55.00000000000051,1540.9561157226562,492.4581604003906
55.10000000000051,1540.586181640625,492.3643341064453
55.200000000000514,1539.5316772460938,492.76210021972656
55.300000000000516,1538.2792358398438,492.5555725097656
55.40000000000052,1536.5574951171875,493.0511169433594
55.50000000000052,1535.1421508789062,493.1039733886719
55.60000000000052,1533.367431640625,493.79736328125
55.70000000000052,1531.5765991210938,493.7707061767578
55.80000000000052,1529.1739501953125,494.0083312988281
55.900000000000524,1527.583251953125,494.2939147949219
56.000000000000526,1525.2730712890625,494.11180114746094
56.10000000000053,1523.1500244140625,493.9846649169922
56.20000000000053,1520.5230712890625,494.1984558105469
56.30000000000053,1518.1226806640625,494.33714294433594
56.40000000000053,1515.7670288085938,494.27442932128906
56.50000000000053,1513.8858642578125,494.22308349609375
56.600000000000534,1511.449462890625,494.4048309326172
56.700000000000536,1508.7382202148438,494.09571838378906
56.80000000000054,1506.0662841796875,493.57861328125
56.90000000000054,1503.4611206054688,493.48228454589844
57.00000000000054,1501.8375854492188,492.62890625
57.10000000000054,1499.46337890625,492.14955139160156
57.20000000000054,1497.46826171875,491.33033752441406
57.300000000000544,1494.8706665039062,490.4630889892578
57.400000000000546,1492.3941650390625,489.53302001953125
57.50000000000055,1490.6798706054688,489.09417724609375
